position,tyreLife,trackTemp,airTemp,humidity,rainfall,speedTrap,gapAhead,gapBehind,lapTime,pitLoss,_source_year,hasGapAhead,hasGapBehind,positions_lost,gap_to_physical_car,has_drop_zone_data,pace_drop_ratio,tire_life_ratio,pace_trend,gapAhead_trend,team_Alfa Romeo,team_AlphaTauri,team_Alpine,team_Aston Martin,team_Ferrari,team_Haas F1 Team,team_Kick Sauber,team_McLaren,team_Mercedes,team_RB,team_Racing Bulls,team_Red Bull Racing,team_Williams,team_nan,target_y
13,16,41.7,27.2,40,0,321.0,0.393,0.358,82.911,25.0,2025,1,1,0,999.0,0,1.0,0.4,-0.0018547959724430907,-0.09599999999999997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,17,41.2,27.2,40,0,322.0,0.451,0.10200000000000001,82.936,25.0,2025,1,1,0,999.0,0,1.000301528144637,0.425,-2.3663357024972242e-05,0.15000000000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,18,41.2,27.0,42,0,321.0,0.606,0.092,82.645,25.0,2025,1,1,0,999.0,0,1.0,0.45,0.0,0.21299999999999997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,19,41.2,26.9,42,0,322.0,0.372,0.332,82.581,25.0,2025,1,1,0,999.0,0,1.0,0.475,-0.00030152814463701993,-0.07900000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,20,41.2,26.9,42,0,322.0,0.638,0.093,82.803,25.0,2025,1,1,0,999.0,0,1.002688269698841,0.5,0.0026882696988410615,0.03200000000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,21,41.4,27.1,42,0,323.0,0.886,0.10200000000000001,83.186,25.0,2025,1,1,0,999.0,0,1.0073261403954905,0.525,0.00732614039549051,0.514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,22,41.3,27.1,42,0,340.0,3.9130000000000003,4.032,93.514,25.0,2025,1,1,0,999.0,0,1.132391228006442,0.55,0.12970295830760104,3.2750000000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,23,41.0,27.1,41,0,322.0,4.101,4.366,82.926,25.0,2025,1,1,0,999.0,0,1.0041777164238748,0.575,-0.0031484239716157436,3.215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,24,40.8,27.0,43,0,321.0,4.439,4.823,82.82,25.0,2025,1,1,0,999.0,0,1.002894128189293,0.6,-0.12949709981714919,0.5259999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,25,40.4,27.1,41,0,320.0,4.433,5.353,82.518,25.0,2025,1,1,0,999.0,0,1.0,0.625,-0.004177716423874767,0.33199999999999985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,26,40.5,27.0,41,0,320.0,4.619,5.735,82.709,25.0,2025,1,1,0,999.0,0,1.0023146465013695,0.65,-0.0005794816879234332,0.17999999999999972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,27,40.6,27.0,41,0,319.0,4.912,6.156,82.616,25.0,2025,1,1,0,999.0,0,1.0011876196708598,0.675,0.0011876196708597853,0.4790000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,28,41.1,27.1,42,0,321.0,5.13,7.073,82.319,25.0,2025,1,1,0,999.0,0,1.0,0.7,-0.0023146465013694772,0.5110000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,29,41.1,27.2,41,0,321.0,5.793,7.7010000000000005,82.403,25.0,2025,1,1,0,999.0,0,1.0010204205590447,0.725,-0.00016719911181506397,0.8810000000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,30,40.8,27.1,42,0,321.0,5.807,8.123,82.378,25.0,2025,1,1,0,999.0,0,1.0007167239640908,0.75,0.0007167239640908374,0.6770000000000005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,31,40.9,27.1,44,0,323.0,88.554,8.558,82.511,25.0,2025,1,1,0,999.0,0,1.0023323898492449,0.775,0.0013119692902001656,82.761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,32,40.8,27.2,43,0,323.0,5.85,9.322,82.066,25.0,2025,1,1,0,999.0,0,1.0,0.8,-0.0007167239640908374,0.04299999999999926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,33,40.7,27.2,42,0,322.0,5.78,10.191,82.128,25.0,2025,1,1,0,999.0,0,1.0007554894840738,0.825,-0.0015769003651711078,-82.774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,34,40.3,27.4,42,0,324.0,5.891,10.744,82.159,25.0,2025,1,1,0,999.0,0,1.0011332342261108,0.85,0.0011332342261107797,0.04100000000000037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,35,40.2,27.4,42,0,323.0,5.329,12.049,81.82,25.0,2025,1,1,0,999.0,0,1.0,0.875,-0.0007554894840737791,-0.4510000000000005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,2,44.4,26.7,42,0,342.0,0.486,1.103,84.823,25.0,2025,1,1,0,999.0,0,1.0,0.06666666666666667,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,3,44.5,26.6,42,0,347.0,0.47800000000000004,1.152,85.354,25.0,2025,1,1,0,999.0,0,1.0062600945498275,0.1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,4,44.5,26.6,43,0,334.0,0.247,1.2690000000000001,84.744,25.0,2025,1,1,0,999.0,0,1.0,0.13333333333333333,0.0,-0.239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,5,44.1,26.6,41,0,330.0,0.262,0.424,84.329,25.0,2025,1,1,0,999.0,0,1.0,0.16666666666666666,-0.006260094549827455,-0.21600000000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,6,44.2,26.6,43,0,332.0,0.117,0.003,84.602,25.0,2025,1,1,0,999.0,0,1.0032373204947291,0.2,0.0032373204947291345,-0.13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,7,44.2,26.7,43,0,329.0,0.987,1.245,85.041,25.0,2025,1,1,0,999.0,0,1.0084431215833225,0.23333333333333334,0.0084431215833225,0.725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,8,44.4,26.7,41,0,331.0,1.07,1.24,84.729,25.0,2025,1,1,0,999.0,0,1.0047433267322037,0.26666666666666666,0.0015060062374745442,0.9530000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,9,44.4,26.8,42,0,329.0,1.607,1.294,84.431,25.0,2025,1,1,0,999.0,0,1.001209548316712,0.3,-0.007233573266610449,0.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,10,44.3,26.9,42,0,323.0,2.3,1.283,84.517,25.0,2025,1,1,0,999.0,0,1.0022293635641357,0.3333333333333333,-0.0025139631680679564,1.2299999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,11,44.3,27.0,43,0,326.0,2.973,1.194,84.549,25.0,2025,1,1,0,999.0,0,1.0026088297027123,0.36666666666666664,0.0013992813860002062,1.3659999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,12,44.2,27.1,41,0,322.0,3.166,1.289,84.529,25.0,2025,1,1,0,999.0,0,1.002371663366102,0.4,0.00014229980196622805,0.8660000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,13,44.7,27.2,41,0,323.0,3.213,1.228,84.638,25.0,2025,1,1,0,999.0,0,1.0036642199006274,0.43333333333333335,0.0010553901979151181,0.2400000000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,14,44.6,27.1,41,0,325.0,3.661,1.297,84.327,25.0,2025,1,1,0,999.0,0,1.0,0.4666666666666667,-0.0023716633661019504,0.4950000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,15,44.0,27.1,42,0,324.0,4.506,1.188,84.385,25.0,2025,1,1,0,999.0,0,1.000687798688439,0.5,-0.0029764212121883293,1.2930000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,16,44.2,27.0,41,0,324.0,4.89,1.267,84.127,25.0,2025,1,1,0,999.0,0,1.0,0.5333333333333333,0.0,1.2289999999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,17,43.8,27.0,43,0,322.0,5.4030000000000005,1.289,84.202,25.0,2025,1,1,0,999.0,0,1.000891509265753,0.5666666666666667,0.0002037105773140535,0.8970000000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,18,44.1,27.0,42,0,323.0,5.942,1.194,84.241,25.0,2025,1,1,0,999.0,0,1.0013550940839446,0.6,0.0013550940839446302,1.0520000000000005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,19,44.1,27.0,43,0,322.0,6.661,1.147,84.232,25.0,2025,1,1,0,999.0,0,1.0012481129720543,0.6333333333333333,0.0003566037063011951,1.2579999999999991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,20,43.4,27.3,42,0,322.0,2.327,0.854,88.759,25.0,2025,1,1,0,999.0,0,1.0550596122529035,0.6666666666666666,0.053704518168958826,-3.615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,1,43.4,27.2,41,0,285.0,3.803,1.055,106.707,25.0,2025,1,1,0,999.0,0,1.0,0.025,-0.0012481129720542938,-2.8579999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,2,43.3,27.2,41,0,351.0,0.502,2.52,83.917,25.0,2025,1,1,0,999.0,0,1.0,0.05,-0.055059612252903456,-1.825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,3,42.5,27.1,41,0,323.0,0.56,2.17,83.815,25.0,2025,1,1,0,999.0,0,1.0,0.075,0.0,-3.243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,4,42.2,27.1,42,0,319.0,78.615,1.869,83.884,25.0,2025,1,1,0,999.0,0,1.0008232416631868,0.1,0.0008232416631868134,78.113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,5,42.3,27.0,43,0,319.0,78.651,0.064,84.07,25.0,2025,1,1,0,999.0,0,1.003042414842212,0.125,0.0030424148422119046,78.091,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,6,42.9,27.0,43,0,318.0,78.791,0.03,83.973,25.0,2025,1,1,0,999.0,0,1.0018851040983117,0.15,0.0010618624351248496,0.17600000000000193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,7,43.2,27.0,43,0,321.0,79.596,0.292,83.192,25.0,2025,1,1,0,999.0,0,1.0,0.175,-0.0030424148422119046,0.9450000000000074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,8,43.2,26.9,40,0,322.0,80.748,0.645,82.981,25.0,2025,1,1,0,999.0,0,1.0,0.2,-0.001885104098311663,1.9570000000000078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,9,43.0,27.1,41,0,340.0,2.844,0.296,83.717,25.0,2025,1,1,0,999.0,0,1.0088695002470445,0.225,0.00886950024704447,-76.75200000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,10,43.0,27.3,40,0,325.0,3.412,0.17300000000000001,83.343,25.0,2025,1,1,0,999.0,0,1.0043624444149866,0.25,0.004362444414986566,-77.336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,11,42.7,27.4,41,0,324.0,3.757,0.34700000000000003,83.008,25.0,2025,1,1,0,999.0,0,1.0003253756884105,0.275,-0.008544124558633959,0.9130000000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,12,42.7,27.3,41,0,325.0,3.9450000000000003,0.489,83.04,25.0,2025,1,1,0,999.0,0,1.0007110061339344,0.3,-0.0036514382810521884,0.5330000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,13,42.6,27.2,41,0,324.0,4.229,0.301,83.243,25.0,2025,1,1,0,999.0,0,1.003157349272725,0.325,0.002831973584314529,0.472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,14,41.7,27.2,40,0,324.0,4.6530000000000005,0.393,82.819,25.0,2025,1,1,0,999.0,0,1.0,0.35,-0.0007110061339343776,0.7080000000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,15,41.2,27.2,40,0,324.0,4.878,0.451,82.878,25.0,2025,1,1,0,999.0,0,1.0007123969137517,0.375,-0.0024449523589733513,0.649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,16,41.2,27.0,42,0,323.0,4.415,0.606,82.49,25.0,2025,1,1,0,999.0,0,1.0,0.4,0.0,-0.23800000000000043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,17,41.2,26.9,42,0,324.0,4.248,0.372,82.815,25.0,2025,1,1,0,999.0,0,1.0039398714995758,0.425,0.003227474585824064,-0.6299999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,18,41.2,26.9,42,0,327.0,3.775,0.638,82.537,25.0,2025,1,1,0,999.0,0,1.0005697660322466,0.45,0.0005697660322465659,-0.6400000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,19,41.4,27.1,42,0,327.0,89.707,0.886,82.938,25.0,2025,1,1,0,999.0,0,1.005430961328646,0.475,0.0014910898290703134,85.45899999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,20,41.3,27.1,42,0,346.0,89.814,98.152,83.675,25.0,2025,1,1,0,999.0,0,1.01436537762153,0.5,0.01379561158928344,86.03899999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,21,41.0,27.1,41,0,356.0,3.362,90.953,82.738,25.0,2025,1,1,0,999.0,0,1.0030064250212147,0.525,-0.0024245363074313353,-86.345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,22,40.8,27.0,43,0,340.0,4.583,91.228,83.172,25.0,2025,1,1,0,999.0,0,1.0082676688083405,0.55,-0.006097708813189495,-85.231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,23,40.4,27.1,41,0,325.0,5.509,91.766,82.825,25.0,2025,1,1,0,999.0,0,1.0040610983149474,0.575,0.0010546732937326553,2.1470000000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,24,40.5,27.0,41,0,322.0,3.77,92.115,82.836,25.0,2025,1,1,0,999.0,0,1.004194447811856,0.6,-0.004073220996484439,-0.8130000000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,25,40.6,27.0,41,0,325.0,3.729,92.405,82.61,25.0,2025,1,1,0,999.0,0,1.0014547217844587,0.625,-0.0026063765304886743,-1.7800000000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,26,40.6,27.0,40,0,325.0,3.781,92.784,82.418,25.0,2025,1,1,0,999.0,0,1.0,0.65,-0.004194447811856072,0.01100000000000012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,27,41.1,27.2,41,0,322.0,3.9210000000000003,93.268,82.467,25.0,2025,1,1,0,999.0,0,1.0005945303210462,0.675,-0.0008601914634125407,0.19200000000000017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,28,40.8,27.1,42,0,323.0,4.07,93.728,82.35,25.0,2025,1,1,0,999.0,0,1.0,0.7,0.0,0.28900000000000015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,29,40.9,27.1,44,0,324.0,5.215,95.497,82.414,25.0,2025,1,1,0,999.0,0,1.0007771706132362,0.725,0.00018264029219006161,1.2939999999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,30,40.8,27.2,43,0,326.0,4.464,95.657,82.151,25.0,2025,1,1,0,999.0,0,1.0,0.75,0.0,0.39400000000000013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,31,40.7,27.2,42,0,326.0,5.17,95.744,82.139,25.0,2025,1,1,0,999.0,0,1.0,0.775,-0.0007771706132362333,-0.04499999999999993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,32,40.3,27.4,42,0,328.0,4.907,95.34,82.619,25.0,2025,1,1,0,999.0,0,1.0058437526631685,0.8,0.0058437526631685,0.4429999999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,33,40.2,27.4,42,0,327.0,5.259,95.556,82.32,25.0,2025,1,1,0,999.0,0,1.0022035817334032,0.825,0.0022035817334031815,0.08900000000000041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,5,43.1,29.2,40,0,320.0,0.048,0.135,88.032,25.0,2025,1,1,0,999.0,0,1.0,0.125,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,6,43.2,29.3,39,0,318.0,0.255,0.056,87.95,25.0,2025,1,1,0,999.0,0,1.0,0.15,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,7,43.1,29.5,40,0,335.0,0.015,0.552,87.119,25.0,2025,1,1,0,999.0,0,1.0,0.175,0.0,-0.033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,8,43.1,29.5,41,0,334.0,0.39,0.512,87.575,25.0,2025,1,1,0,999.0,0,1.0052342198601913,0.2,0.005234219860191347,0.135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,9,43.4,29.7,41,0,331.0,0.405,0.428,87.15,25.0,2025,1,1,0,999.0,0,1.0003558351220745,0.225,0.0003558351220744882,0.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,10,43.6,29.6,42,0,329.0,0.514,0.253,87.36,25.0,2025,1,1,0,999.0,0,1.0027663311103203,0.25,-0.002467888749871028,0.124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,11,43.6,29.7,43,0,334.0,0.508,0.279,87.227,25.0,2025,1,1,2,4.379000000000001,1,1.001239683651098,0.275,0.0008838485290234566,0.10299999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,12,44.1,29.8,41,0,333.0,0.314,0.43,87.265,25.0,2025,1,1,2,6.190000000000001,1,1.0016758686394471,0.3,-0.001090462470873188,-0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,13,43.9,29.9,41,0,336.0,0.492,0.111,87.863,25.0,2025,1,1,2,7.338000000000001,1,1.0085400429297857,0.325,0.007300359278687774,-0.016000000000000014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,43.9,29.9,41,0,334.0,0.381,0.6950000000000001,87.693,25.0,2025,1,1,0,999.0,0,1.006588689034539,0.35,0.004912820395091888,0.067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,15,43.3,29.9,42,0,332.0,0.403,0.211,88.716,25.0,2025,1,1,0,999.0,0,1.0183312480629942,0.375,0.009791205133208525,-0.08899999999999997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,16,43.7,29.9,41,0,333.0,0.611,0.059000000000000004,88.007,25.0,2025,1,1,2,8.779,1,1.010192954464583,0.4,0.0036042654300438848,0.22999999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,17,43.7,30.1,40,0,333.0,4.891,0.159,87.991,25.0,2025,1,1,2,10.617,1,1.0100092976273833,0.425,-0.008321950435610903,4.4879999999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,18,43.5,30.0,42,0,326.0,5.389,0.929,87.427,25.0,2025,1,1,0,999.0,0,1.003535394116094,0.45,-0.006657560348488856,4.7780000000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,19,43.9,30.0,40,0,313.0,6.049,1.354,87.824,25.0,2025,1,1,2,14.792999999999992,1,1.0080923793891114,0.475,-0.001916918238271892,1.1580000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,20,43.5,29.8,39,0,315.0,6.3629999999999995,1.995,87.47,25.0,2025,1,1,2,16.394000000000005,1,1.0040289718660682,0.5,0.0004935777499741612,0.9739999999999993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,21,43.5,29.7,40,0,313.0,6.7219999999999995,2.622,87.634,25.0,2025,1,1,0,999.0,0,1.005911454447365,0.525,-0.002180924941746376,0.6729999999999992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,22,44.3,29.9,40,0,312.0,7.129,3.113,87.725,25.0,2025,1,1,0,999.0,0,1.0069560027089384,0.55,0.0029270308428701597,0.766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,23,44.4,30.0,39,0,312.0,6.5969999999999995,6.9030000000000005,88.438,25.0,2025,1,1,2,19.393,1,1.0151402105166496,0.575,0.009228756069284527,-0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,44.0,30.0,39,0,317.0,4.315,3.507,89.044,25.0,2025,1,1,2,19.876999999999995,1,1.022096213225588,0.6,0.0151402105166496,-2.813999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,25,43.7,30.0,40,0,319.0,2.914,4.275,88.116,25.0,2025,1,1,0,999.0,0,1.011444116668006,0.625,-0.0036960938486436667,-3.6829999999999994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,26,43.6,29.9,41,0,314.0,1.396,8.416,88.123,25.0,2025,1,1,0,999.0,0,1.0115244665342809,0.65,-0.010571746691307116,-2.9190000000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,27,43.5,29.9,41,0,315.0,0.045,7.142,88.022,25.0,2025,1,1,0,999.0,0,1.0103651327494576,0.675,-0.0010789839185483263,-2.869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,28,43.6,29.8,40,0,315.0,2.868,5.29,92.814,25.0,2025,1,1,0,999.0,0,1.0653703554907654,0.7,0.05384588895648457,1.472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4,43.4,29.9,39,0,285.0,6.888,0.114,106.575,25.0,2025,1,1,0,999.0,0,1.0,0.13333333333333333,-0.010365132749457606,6.843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,5,43.0,29.9,41,0,313.0,5.687,0.801,85.988,25.0,2025,1,1,0,999.0,0,1.0,0.16666666666666666,-0.06537035549076542,2.8190000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6,43.3,29.9,41,0,313.0,4.652,1.4,86.486,25.0,2025,1,1,0,999.0,0,1.005791505791506,0.2,0.005791505791505891,-2.2359999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,7,42.5,29.7,42,0,314.0,3.47,2.008,86.201,25.0,2025,1,1,0,999.0,0,1.0024770898264874,0.23333333333333334,0.002477089826487422,-2.217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,8,42.5,29.7,41,0,316.0,2.455,2.289,86.643,25.0,2025,1,1,0,999.0,0,1.0076173419546914,0.26666666666666666,0.0018258361631855458,-2.197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,9,42.6,29.8,41,0,318.0,0.075,2.258,86.648,25.0,2025,1,1,0,999.0,0,1.0076754896032003,0.3,0.005198399776712881,-3.395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,10,42.6,29.9,41,0,327.0,1.295,2.484,86.606,25.0,2025,1,1,0,999.0,0,1.007187049355724,0.3333333333333333,-0.00043029259896743,-1.1600000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,11,42.4,29.8,41,0,331.0,0.897,0.332,86.873,25.0,2025,1,1,0,999.0,0,1.0102921337861097,0.36666666666666664,0.002616644182909411,0.8220000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,42.6,29.8,41,0,316.0,1.999,4.367,86.621,25.0,2025,1,1,0,999.0,0,1.0073614923012513,0.4,0.00017444294552726447,0.7040000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,13,42.6,29.8,41,0,314.0,1.289,5.789,86.523,25.0,2025,1,1,0,999.0,0,1.006221798390473,0.43333333333333335,-0.004070335395636615,0.3919999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,14,42.5,30.0,43,0,317.0,0.929,7.091,86.782,25.0,2025,1,1,0,999.0,0,1.0092338465832442,0.4666666666666667,0.0018723542819929495,-1.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,15,42.5,30.1,41,0,317.0,0.182,8.552,86.545,25.0,2025,1,1,0,999.0,0,1.006477648043913,0.5,0.0002558496534399435,-1.107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,16,42.8,30.0,40,0,332.0,0.17200000000000001,4.807,87.093,25.0,2025,1,1,0,999.0,0,1.0128506303205098,0.5333333333333333,0.003616783737265594,-0.757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,17,42.6,30.0,40,0,327.0,0.016,4.73,86.981,25.0,2025,1,1,0,999.0,0,1.011548122993906,0.5666666666666667,0.00507047494999302,-0.16599999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18,42.9,30.1,41,0,348.0,0.23800000000000002,3.94,87.862,25.0,2025,1,1,0,999.0,0,1.0217937386612086,0.6,0.00894310834069878,0.066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,19,42.9,30.2,40,0,319.0,0.261,3.653,87.203,25.0,2025,1,1,0,999.0,0,1.01412987858771,0.6333333333333333,0.002581755593803914,0.245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,20,42.5,30.2,39,0,327.0,0.051000000000000004,3.856,86.864,25.0,2025,1,1,0,999.0,0,1.0101874680187934,0.6666666666666666,-0.01160627064241515,-0.187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,21,42.5,30.1,39,0,351.0,15.715,1.683,87.753,25.0,2025,1,1,0,999.0,0,1.0205261199237103,0.7,0.006396241336000363,15.454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,22,41.7,30.0,40,0,310.0,16.522,2.407,86.962,25.0,2025,1,1,0,999.0,0,1.0113271619295716,0.7333333333333333,0.0011396939107781723,16.471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,23,41.6,30.0,41,0,310.0,17.134,3.02,86.889,25.0,2025,1,1,0,999.0,0,1.0104782062613387,0.7666666666666667,-0.010047913662371677,1.4190000000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,41.8,30.0,41,0,310.0,17.487,3.923,86.806,25.0,2025,1,1,0,999.0,0,1.0095129552960878,0.8,-0.0018142066334838614,0.9649999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,41.2,30.1,41,0,311.0,17.311,4.809,86.736,25.0,2025,1,1,0,999.0,0,1.0086988882169605,0.8333333333333334,-0.001779318044378142,0.1769999999999996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,41.2,30.0,42,0,312.0,17.133,5.244,87.005,25.0,2025,1,1,0,999.0,0,1.0118272317067498,0.8666666666666667,0.002314276410662064,-0.3539999999999992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,40.8,30.0,41,0,311.0,17.022,5.852,87.134,25.0,2025,1,1,5,11.268,1,1.0133274410382844,0.9,0.004628552821323906,-0.2890000000000015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,28,40.8,30.0,41,0,314.0,16.612,9.429,86.95,25.0,2025,1,1,5,9.602000000000004,1,1.0111876075731498,0.9333333333333333,-0.0006396241335999697,-0.5210000000000008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,19,43.9,32.2,33,0,316.0,7.729,4.158,83.979,25.0,2025,1,1,4,6.760999999999999,1,1.0,0.6333333333333333,-0.013327441038284427,-9.293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
